{'doc_id': 'APW_ENG_20010401.0004', 'sentence_id': 19, 'h': {'id': 'Q956', 'pos': [9, 10]}, 't': {'id': 'Q148', 'pos': [32, 33]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010605.0631', 'sentence_id': 16, 'h': {'id': 'Q252', 'pos': [20, 21]}, 't': {'id': 'Q334', 'pos': [22, 23]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010605.0631', 'sentence_id': 19, 'h': {'id': 'Q20', 'pos': [4, 5]}, 't': {'id': 'Q159', 'pos': [8, 9]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010605.0631', 'sentence_id': 19, 'h': {'id': 'Q184', 'pos': [11, 12]}, 't': {'id': 'Q34', 'pos': [5, 6]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010605.0636', 'sentence_id': 15, 'h': {'id': 'Q129', 'pos': [13, 14]}, 't': {'id': 'Q130', 'pos': [25, 26]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010605.0648', 'sentence_id': 13, 'h': {'id': 'Q928', 'pos': [20, 21]}, 't': {'id': 'Q334', 'pos': [17, 18]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010605.0678', 'sentence_id': 13, 'h': {'id': 'Q2283', 'pos': [0, 1]}, 't': {'id': 'Q15281614', 'pos': [6, 7]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010605.0678', 'sentence_id': 13, 'h': {'id': 'Q79', 'pos': [5, 6]}, 't': {'id': 'Q801', 'pos': [33, 34]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010605.0679', 'sentence_id': 10, 'h': {'id': 'Q16', 'pos': [20, 21]}, 't': {'id': 'Q183', 'pos': [4, 5]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010605.0695', 'sentence_id': 15, 'h': {'id': 'Q20', 'pos': [18, 19]}, 't': {'id': 'Q585', 'pos': [17, 18]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010605.0701', 'sentence_id': 9, 'h': {'id': 'Q252', 'pos': [21, 22]}, 't': {'id': 'Q869', 'pos': [19, 20]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010605.0710', 'sentence_id': 6, 'h': {'id': 'Q843', 'pos': [11, 12]}, 't': {'id': 'Q889', 'pos': [2, 3]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010605.0710', 'sentence_id': 10, 'h': {'id': 'Q585', 'pos': [30, 31]}, 't': {'id': 'Q20', 'pos': [31, 32]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010605.0722', 'sentence_id': 11, 'h': {'id': 'Q597', 'pos': [13, 14]}, 't': {'id': 'Q45', 'pos': [14, 15]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010605.0756', 'sentence_id': 15, 'h': {'id': 'Q55', 'pos': [10, 11]}, 't': {'id': 'Q843', 'pos': [16, 17]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010605.0764', 'sentence_id': 14, 'h': {'id': 'Q33', 'pos': [9, 10]}, 't': {'id': 'Q34', 'pos': [1, 2]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010605.0764', 'sentence_id': 14, 'h': {'id': 'Q884', 'pos': [21, 23]}, 't': {'id': 'Q423', 'pos': [11, 13]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010605.0775', 'sentence_id': 1, 'h': {'id': 'Q794', 'pos': [14, 15]}, 't': {'id': 'Q796', 'pos': [16, 17]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010605.0775', 'sentence_id': 3, 'h': {'id': 'Q739', 'pos': [10, 11]}, 't': {'id': 'Q736', 'pos': [20, 21]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010605.0775', 'sentence_id': 5, 'h': {'id': 'Q928', 'pos': [29, 30]}, 't': {'id': 'Q884', 'pos': [24, 26]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010605.0775', 'sentence_id': 8, 'h': {'id': 'Q843', 'pos': [5, 6]}, 't': {'id': 'Q889', 'pos': [21, 22]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010605.0775', 'sentence_id': 9, 'h': {'id': 'Q1386944', 'pos': [8, 10]}, 't': {'id': 'Q21', 'pos': [0, 1]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010605.0775', 'sentence_id': 14, 'h': {'id': 'Q183', 'pos': [11, 12]}, 't': {'id': 'Q31', 'pos': [9, 10]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010605.0775', 'sentence_id': 17, 'h': {'id': 'Q10690', 'pos': [30, 31]}, 't': {'id': 'Q25', 'pos': [31, 32]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010605.0775', 'sentence_id': 20, 'h': {'id': 'Q794', 'pos': [3, 4]}, 't': {'id': 'Q889', 'pos': [12, 13]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010605.0775', 'sentence_id': 20, 'h': {'id': 'Q1037', 'pos': [12, 13]}, 't': {'id': 'Q1036', 'pos': [14, 15]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010605.0789', 'sentence_id': 1, 'h': {'id': 'Q115', 'pos': [13, 14]}, 't': {'id': 'Q1049', 'pos': [11, 12]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010605.0789', 'sentence_id': 4, 'h': {'id': 'Q218', 'pos': [5, 6]}, 't': {'id': 'Q37', 'pos': [3, 4]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010605.0789', 'sentence_id': 6, 'h': {'id': 'Q35', 'pos': [6, 7]}, 't': {'id': 'Q55', 'pos': [9, 10]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010605.0796', 'sentence_id': 1, 'h': {'id': 'Q178888', 'pos': [7, 8]}, 't': {'id': 'Q34211', 'pos': [5, 7]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010605.0796', 'sentence_id': 4, 'h': {'id': 'Q41053', 'pos': [17, 18]}, 't': {'id': 'Q822', 'pos': [20, 21]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010605.0796', 'sentence_id': 6, 'h': {'id': 'Q131', 'pos': [31, 32]}, 't': {'id': 'Q130', 'pos': [37, 38]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010605.0796', 'sentence_id': 9, 'h': {'id': 'Q16007968', 'pos': [3, 4]}, 't': {'id': 'Q889', 'pos': [19, 20]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010605.0796', 'sentence_id': 10, 'h': {'id': 'Q801', 'pos': [17, 18]}, 't': {'id': 'Q858', 'pos': [23, 24]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010605.0796', 'sentence_id': 15, 'h': {'id': 'Q34', 'pos': [17, 18]}, 't': {'id': 'Q20', 'pos': [10, 11]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010605.0796', 'sentence_id': 18, 'h': {'id': 'Q3870', 'pos': [12, 13]}, 't': {'id': 'Q114', 'pos': [28, 29]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010605.0796', 'sentence_id': 21, 'h': {'id': 'Q801', 'pos': [16, 17]}, 't': {'id': 'Q43', 'pos': [26, 27]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010605.0796', 'sentence_id': 21, 'h': {'id': 'Q2430', 'pos': [16, 17]}, 't': {'id': 'Q2431', 'pos': [14, 15]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010605.0797', 'sentence_id': 31, 'h': {'id': 'Q1218', 'pos': [22, 23]}, 't': {'id': 'Q5776', 'pos': [7, 8]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010605.0804', 'sentence_id': 15, 'h': {'id': 'Q148', 'pos': [27, 28]}, 't': {'id': 'Q865', 'pos': [18, 19]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010605.0814', 'sentence_id': 1, 'h': {'id': 'Q9325', 'pos': [27, 28]}, 't': {'id': 'Q183', 'pos': [29, 30]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010605.0814', 'sentence_id': 4, 'h': {'id': 'Q875556', 'pos': [26, 27]}, 't': {'id': 'Q801', 'pos': [15, 16]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010605.0814', 'sentence_id': 6, 'h': {'id': 'Q34', 'pos': [11, 12]}, 't': {'id': 'Q191', 'pos': [18, 19]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010605.0814', 'sentence_id': 9, 'h': {'id': 'Q79', 'pos': [23, 24]}, 't': {'id': 'Q801', 'pos': [16, 17]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010605.0814', 'sentence_id': 10, 'h': {'id': 'Q5838', 'pos': [22, 23]}, 't': {'id': 'Q889', 'pos': [44, 45]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010605.0814', 'sentence_id': 15, 'h': {'id': 'Q45604', 'pos': [33, 34]}, 't': {'id': 'Q45313', 'pos': [29, 30]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010605.0814', 'sentence_id': 18, 'h': {'id': 'Q12223', 'pos': [11, 12]}, 't': {'id': 'Q796', 'pos': [7, 8]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010605.0814', 'sentence_id': 21, 'h': {'id': 'Q5187', 'pos': [9, 10]}, 't': {'id': 'Q159', 'pos': [5, 6]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010605.0814', 'sentence_id': 21, 'h': {'id': 'Q563556', 'pos': [16, 18]}, 't': {'id': 'Q64', 'pos': [15, 16]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010605.0830', 'sentence_id': 1, 'h': {'id': 'Q16', 'pos': [13, 14]}, 't': {'id': 'Q211', 'pos': [17, 18]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010605.0830', 'sentence_id': 4, 'h': {'id': 'Q55', 'pos': [42, 43]}, 't': {'id': 'Q36600', 'pos': [40, 42]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010605.0830', 'sentence_id': 10, 'h': {'id': 'Q1218', 'pos': [27, 28]}, 't': {'id': 'Q801', 'pos': [5, 6]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010605.0830', 'sentence_id': 11, 'h': {'id': 'Q398', 'pos': [20, 21]}, 't': {'id': 'Q851', 'pos': [26, 28]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010605.0830', 'sentence_id': 16, 'h': {'id': 'Q801', 'pos': [10, 11]}, 't': {'id': 'Q1218', 'pos': [35, 36]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010605.0830', 'sentence_id': 19, 'h': {'id': 'Q2064074', 'pos': [9, 13]}, 't': {'id': 'Q334', 'pos': [14, 15]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010605.0830', 'sentence_id': 22, 'h': {'id': 'Q796', 'pos': [25, 26]}, 't': {'id': 'Q810', 'pos': [0, 1]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010605.0830', 'sentence_id': 22, 'h': {'id': 'Q796', 'pos': [27, 28]}, 't': {'id': 'Q423', 'pos': [29, 31]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010605.0836', 'sentence_id': 31, 'h': {'id': 'Q7172', 'pos': [13, 15]}, 't': {'id': 'Q822', 'pos': [19, 20]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010605.0842', 'sentence_id': 11, 'h': {'id': 'Q794', 'pos': [14, 15]}, 't': {'id': 'Q801', 'pos': [33, 34]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010605.0843', 'sentence_id': 33, 'h': {'id': 'Q10707', 'pos': [22, 24]}, 't': {'id': 'Q2755', 'pos': [10, 11]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010605.0843', 'sentence_id': 33, 'h': {'id': 'Q796', 'pos': [3, 4]}, 't': {'id': 'Q810', 'pos': [32, 33]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010605.0844', 'sentence_id': 6, 'h': {'id': 'Q1567862', 'pos': [17, 18]}, 't': {'id': 'Q796', 'pos': [8, 9]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010605.0879', 'sentence_id': 1, 'h': {'id': 'Q796', 'pos': [11, 12]}, 't': {'id': 'Q858', 'pos': [16, 17]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010605.0879', 'sentence_id': 1, 'h': {'id': 'Q236', 'pos': [2, 3]}, 't': {'id': 'Q403', 'pos': [0, 1]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010605.0879', 'sentence_id': 20, 'h': {'id': 'Q183', 'pos': [0, 1]}, 't': {'id': 'Q843', 'pos': [17, 18]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010605.0899', 'sentence_id': 6, 'h': {'id': 'Q403', 'pos': [14, 15]}, 't': {'id': 'Q236', 'pos': [0, 1]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010605.0911', 'sentence_id': 1, 'h': {'id': 'Q889', 'pos': [4, 5]}, 't': {'id': 'Q43', 'pos': [8, 9]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010605.0915', 'sentence_id': 12, 'h': {'id': 'Q183', 'pos': [0, 1]}, 't': {'id': 'Q159', 'pos': [11, 12]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010605.0929', 'sentence_id': 9, 'h': {'id': 'Q35', 'pos': [3, 4]}, 't': {'id': 'Q34', 'pos': [24, 25]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010605.0929', 'sentence_id': 9, 'h': {'id': 'Q109', 'pos': [15, 16]}, 't': {'id': 'Q108', 'pos': [8, 9]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010605.0938', 'sentence_id': 2, 'h': {'id': 'Q928', 'pos': [16, 17]}, 't': {'id': 'Q884', 'pos': [10, 12]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010605.0943', 'sentence_id': 5, 'h': {'id': 'Q35381', 'pos': [17, 18]}, 't': {'id': 'Q854', 'pos': [14, 16]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010605.0943', 'sentence_id': 5, 'h': {'id': 'Q159', 'pos': [7, 8]}, 't': {'id': 'Q20', 'pos': [0, 1]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010605.0943', 'sentence_id': 6, 'h': {'id': 'Q183', 'pos': [6, 7]}, 't': {'id': 'Q889', 'pos': [18, 19]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010605.0943', 'sentence_id': 6, 'h': {'id': 'Q664', 'pos': [1, 3]}, 't': {'id': 'Q712', 'pos': [0, 1]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010605.0943', 'sentence_id': 8, 'h': {'id': 'Q2457', 'pos': [21, 23]}, 't': {'id': 'Q127', 'pos': [7, 8]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010605.0952', 'sentence_id': 1, 'h': {'id': 'Q51103', 'pos': [19, 20]}, 't': {'id': 'Q739', 'pos': [11, 12]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010605.0973', 'sentence_id': 16, 'h': {'id': 'Q3711', 'pos': [14, 15]}, 't': {'id': 'Q403', 'pos': [4, 5]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010605.0978', 'sentence_id': 1, 'h': {'id': 'Q884', 'pos': [19, 21]}, 't': {'id': 'Q423', 'pos': [7, 9]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010605.1010', 'sentence_id': 10, 'h': {'id': 'Q869', 'pos': [14, 15]}, 't': {'id': 'Q928', 'pos': [4, 5]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010605.1037', 'sentence_id': 19, 'h': {'id': 'Q5838', 'pos': [14, 15]}, 't': {'id': 'Q889', 'pos': [8, 9]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010605.1059', 'sentence_id': 1, 'h': {'id': 'Q792', 'pos': [19, 21]}, 't': {'id': 'Q783', 'pos': [17, 18]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010605.1062', 'sentence_id': 9, 'h': {'id': 'Q357936', 'pos': [7, 9]}, 't': {'id': 'Q8660', 'pos': [16, 17]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010605.1113', 'sentence_id': 19, 'h': {'id': 'Q2445', 'pos': [19, 21]}, 't': {'id': 'Q127', 'pos': [25, 26]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010605.1124', 'sentence_id': 6, 'h': {'id': 'Q38', 'pos': [23, 24]}, 't': {'id': 'Q46', 'pos': [12, 13]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010605.1150', 'sentence_id': 6, 'h': {'id': 'Q8731', 'pos': [25, 29]}, 't': {'id': 'Q65', 'pos': [6, 8]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010605.1173', 'sentence_id': 18, 'h': {'id': 'Q954', 'pos': [6, 7]}, 't': {'id': 'Q258', 'pos': [17, 19]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010605.1177', 'sentence_id': 19, 'h': {'id': 'Q928', 'pos': [19, 20]}, 't': {'id': 'Q148', 'pos': [4, 5]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010605.1203', 'sentence_id': 4, 'h': {'id': 'Q414', 'pos': [0, 1]}, 't': {'id': 'Q733', 'pos': [2, 3]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010605.1204', 'sentence_id': 21, 'h': {'id': 'Q184', 'pos': [6, 7]}, 't': {'id': 'Q159', 'pos': [10, 11]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010605.1204', 'sentence_id': 21, 'h': {'id': 'Q843', 'pos': [22, 23]}, 't': {'id': 'Q1362', 'pos': [21, 22]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010605.1204', 'sentence_id': 21, 'h': {'id': 'Q458', 'pos': [0, 2]}, 't': {'id': 'Q46', 'pos': [22, 23]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010605.1236', 'sentence_id': 2, 'h': {'id': 'Q2588', 'pos': [21, 23]}, 't': {'id': 'Q130', 'pos': [9, 10]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010605.1236', 'sentence_id': 10, 'h': {'id': 'Q159', 'pos': [0, 1]}, 't': {'id': 'Q211', 'pos': [28, 29]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010605.1258', 'sentence_id': 1, 'h': {'id': 'Q884', 'pos': [17, 19]}, 't': {'id': 'Q423', 'pos': [23, 25]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010605.1258', 'sentence_id': 8, 'h': {'id': 'Q41053', 'pos': [0, 1]}, 't': {'id': 'Q822', 'pos': [25, 26]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010605.1274', 'sentence_id': 5, 'h': {'id': 'Q7172', 'pos': [9, 11]}, 't': {'id': 'Q822', 'pos': [14, 15]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010605.1274', 'sentence_id': 12, 'h': {'id': 'Q875556', 'pos': [41, 42]}, 't': {'id': 'Q801', 'pos': [26, 27]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010605.1274', 'sentence_id': 12, 'h': {'id': 'Q183', 'pos': [16, 17]}, 't': {'id': 'Q17', 'pos': [4, 5]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010605.1274', 'sentence_id': 12, 'h': {'id': 'Q155', 'pos': [4, 5]}, 't': {'id': 'Q38', 'pos': [23, 24]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010605.1284', 'sentence_id': 3, 'h': {'id': 'Q42418', 'pos': [14, 15]}, 't': {'id': 'Q889', 'pos': [18, 19]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010605.1288', 'sentence_id': 6, 'h': {'id': 'Q36678', 'pos': [15, 17]}, 't': {'id': 'Q801', 'pos': [0, 1]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010605.1288', 'sentence_id': 9, 'h': {'id': 'Q889', 'pos': [27, 28]}, 't': {'id': 'Q843', 'pos': [25, 26]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010605.1294', 'sentence_id': 1, 'h': {'id': 'Q843', 'pos': [7, 8]}, 't': {'id': 'Q1362', 'pos': [1, 2]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010605.1298', 'sentence_id': 5, 'h': {'id': 'Q796', 'pos': [5, 6]}, 't': {'id': 'Q817', 'pos': [9, 10]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010605.1298', 'sentence_id': 12, 'h': {'id': 'Q34', 'pos': [7, 8]}, 't': {'id': 'Q159', 'pos': [9, 10]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010605.1298', 'sentence_id': 12, 'h': {'id': 'Q148', 'pos': [1, 2]}, 't': {'id': 'Q865', 'pos': [3, 4]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010605.1298', 'sentence_id': 12, 'h': {'id': 'Q1988', 'pos': [6, 7]}, 't': {'id': 'Q1987', 'pos': [8, 9]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010606.0009', 'sentence_id': 1, 'h': {'id': 'Q796', 'pos': [5, 6]}, 't': {'id': 'Q822', 'pos': [1, 2]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010606.0009', 'sentence_id': 7, 'h': {'id': 'Q817', 'pos': [7, 8]}, 't': {'id': 'Q796', 'pos': [16, 17]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010606.0032', 'sentence_id': 5, 'h': {'id': 'Q212', 'pos': [6, 7]}, 't': {'id': 'Q159', 'pos': [32, 33]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010606.0032', 'sentence_id': 12, 'h': {'id': 'Q17', 'pos': [0, 1]}, 't': {'id': 'Q884', 'pos': [19, 21]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010606.0032', 'sentence_id': 12, 'h': {'id': 'Q55', 'pos': [25, 26]}, 't': {'id': 'Q38', 'pos': [4, 5]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010606.0032', 'sentence_id': 12, 'h': {'id': 'Q38', 'pos': [11, 12]}, 't': {'id': 'Q34', 'pos': [15, 16]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010606.0035', 'sentence_id': 1, 'h': {'id': 'Q148', 'pos': [2, 3]}, 't': {'id': 'Q956', 'pos': [7, 8]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010606.0063', 'sentence_id': 3, 'h': {'id': 'Q1246', 'pos': [28, 29]}, 't': {'id': 'Q224', 'pos': [31, 32]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010606.0093', 'sentence_id': 1, 'h': {'id': 'Q817', 'pos': [6, 7]}, 't': {'id': 'Q796', 'pos': [1, 2]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010606.0116', 'sentence_id': 1, 'h': {'id': 'Q43100', 'pos': [11, 12]}, 't': {'id': 'Q843', 'pos': [18, 19]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010606.0131', 'sentence_id': 1, 'h': {'id': 'Q374748', 'pos': [32, 33]}, 't': {'id': 'Q36678', 'pos': [28, 30]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010606.0155', 'sentence_id': 13, 'h': {'id': 'Q79', 'pos': [4, 5]}, 't': {'id': 'Q801', 'pos': [15, 16]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010606.0157', 'sentence_id': 31, 'h': {'id': 'Q833', 'pos': [0, 1]}, 't': {'id': 'Q334', 'pos': [18, 19]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010606.0331', 'sentence_id': 1, 'h': {'id': 'Q649', 'pos': [4, 5]}, 't': {'id': 'Q159', 'pos': [8, 9]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010606.0331', 'sentence_id': 2, 'h': {'id': 'Q414', 'pos': [12, 13]}, 't': {'id': 'Q77', 'pos': [22, 23]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010606.0355', 'sentence_id': 17, 'h': {'id': 'Q881', 'pos': [9, 10]}, 't': {'id': 'Q424', 'pos': [7, 8]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010606.0424', 'sentence_id': 8, 'h': {'id': 'Q889', 'pos': [8, 9]}, 't': {'id': 'Q794', 'pos': [13, 14]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010606.0433', 'sentence_id': 18, 'h': {'id': 'Q201190', 'pos': [12, 13]}, 't': {'id': 'Q35323', 'pos': [14, 15]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010606.0446', 'sentence_id': 21, 'h': {'id': 'Q414', 'pos': [13, 14]}, 't': {'id': 'Q155', 'pos': [2, 3]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010606.0446', 'sentence_id': 23, 'h': {'id': 'Q865', 'pos': [56, 57]}, 't': {'id': 'Q252', 'pos': [30, 31]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010606.0446', 'sentence_id': 28, 'h': {'id': 'Q1088765', 'pos': [0, 8]}, 't': {'id': 'Q105', 'pos': [38, 39]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010606.0447', 'sentence_id': 34, 'h': {'id': 'Q178888', 'pos': [31, 32]}, 't': {'id': 'Q34211', 'pos': [29, 31]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010606.0447', 'sentence_id': 36, 'h': {'id': 'Q858', 'pos': [3, 4]}, 't': {'id': 'Q822', 'pos': [10, 11]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010606.0461', 'sentence_id': 5, 'h': {'id': 'Q211', 'pos': [23, 24]}, 't': {'id': 'Q37', 'pos': [24, 25]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010606.0464', 'sentence_id': 1, 'h': {'id': 'Q822', 'pos': [12, 13]}, 't': {'id': 'Q801', 'pos': [0, 1]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010606.0464', 'sentence_id': 1, 'h': {'id': 'Q810', 'pos': [0, 1]}, 't': {'id': 'Q801', 'pos': [11, 12]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010606.0464', 'sentence_id': 1, 'h': {'id': 'Q1033', 'pos': [8, 9]}, 't': {'id': 'Q916', 'pos': [0, 1]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010606.0464', 'sentence_id': 1, 'h': {'id': 'Q41420', 'pos': [18, 20]}, 't': {'id': 'Q82595', 'pos': [5, 6]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010606.0464', 'sentence_id': 1, 'h': {'id': 'Q159', 'pos': [12, 13]}, 't': {'id': 'Q219', 'pos': [10, 11]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010606.0464', 'sentence_id': 1, 'h': {'id': 'Q41053', 'pos': [5, 6]}, 't': {'id': 'Q801', 'pos': [0, 1]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010606.0464', 'sentence_id': 2, 'h': {'id': 'Q884', 'pos': [4, 6]}, 't': {'id': 'Q423', 'pos': [13, 15]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010606.0479', 'sentence_id': 10, 'h': {'id': 'Q424', 'pos': [19, 20]}, 't': {'id': 'Q881', 'pos': [22, 23]}, 'relation': 'NA'}
